"WORD","HITS"
"similarity","1"
"similaruty","1"
"situate","1"
"slope","1"
"socrates","1"
"sorts","1"
"sphere","1"
"spheres","1"
"spheric","1"
"squares","1"
"steps","2"
"substitute","1"
"successively","1"
"sum","1"
"suma","1"
"supposed","1"
"symmetries","1"
"symmetry","1"
"syracuse","1"
"tangent","1"
"tangents","1"
"term","1"
"terrestrial","1"
"tetra","1"
"tetraedre","1"
"tetrahedron","1"
"thales","1"
"theorem","1"
"theorems","1"
"thoroughly","1"
"torus","1"
"transformation","1"
"transformations","1"
"translations","1"
"trapezium","1"
"trapeziums","1"
"trapezoid","1"
"trapezoids","1"
"triangles","1"
"triangular","1"
"trigonometric","1"
"trigonometry","1"
"truncated","1"
"truth","1"
"tse","1"
"units","1"
"values","1"
"vector","1"
"vectors","1"
"veritat","1"
"vertex","1"
"vertexs","1"
"vesuvius","1"
"volume","1"
"volumes","1"
"wedge","1"
"x²","1"
"àrea","1"
"àrees","1"
"“visual”","1"
"alabama","1"
"antarctica","1"
"appalachian","1"
"arizona","2"
"arkansas","1"
"atlanta","2"
"australasia","1"
"austrian","1"
"az","1"
"baltimore","1"
"barça","2"
"bbc","1"
"belfast","2"
"belfasta","1"
"belgian","1"
"bellfast","1"
"beltfast","1"
"bern","1"
"boston","1"
"broadcasting","1"
"caernarfon","1"
"calais","1"
"cambridge","1"
"canyon","2"
"carddif","1"
"cardeeff","1"
"cardiff","2"
"cauntries","1"
"causeway","1"
"charlotte","1"
"chicago","1"
"cincinnati","1"
"cleveland","1"
"colorado","2"
"compound","1"
"connecticut","1"
"continents","1"
"corporation","1"
"counties","1"
"dakota","2"
"dallas","1"
"delaware","1"
"denver","1"
"detroit","1"
"dk","1"
"dooblin","1"
"dots","1"
"dover","1"
"dubleen","1"
"dunk","1"
"edimburgh","1"
"edinbourgh","1"
"edinburgh","2"
"eire","1"
"erie","1"
"escotland","1"
"favourites","1"
"fl","1"
"forats","1"
"gales","1"
"gb","1"
"gentilicis","1"
"georgia","1"
"giants","1"
"glasgow","1"
"grande","2"
"hampshire","1"
"hawaii","1"
"hebrides","1"
"houston","1"
"huron","1"
"icelandic","1"
"idaho","1"
"iere","1"
"illinois","1"
"indiana","1"
"indianapolis","1"
"iowa","1"
"iree","1"
"irl","1"
"isl","1"
"isle","1"
"isles","1"
"jersey","2"
"kansas","1"
"kentucky","1"
"keystone","1"
"kindom","1"
"ks","1"
"liverpool","2"
"lomdon","1"
"louis","2"
"louisiana","1"
"luxembourger","1"
"ma","1"
"maine","1"
"manchester","1"
"maryland","1"
"massachussets","1"
"memorize","1"
"memphis","1"
"miami","1"
"michigan","1"
"midwestern","1"
"milkaukee","1"
"milwaukee","1"
"minneapolis","1"
"minnesota","1"
"mississippi","1"
"missouri","1"
"montana","1"
"monument","2"
"mount","2"
"nc","2"
"nearest","2"
"nebraska","1"
"needle","1"
"nevada","1"
"newcastle","1"
"niagara","1"
"northernireland","1"
"norwegian","1"
"nv","1"
"oarney","1"
"ohio","1"
"oklahoma","1"
"omplir","1"
"ontario","1"
"oregon","1"
"orkney","1"
"orlando","2"
"orleans","1"
"oslo","1"
"palace","5"
"pennsylvania","1"
"philadelphia","1"
"pipes","1"
"pittsburgh","1"
"pk","1"
"pl","1"
"players","3"
"poland","1"
"pope","1"
"portland","1"
"puerto","1"
"regions","1"
"reykjavik","1"
"rhode","1"
"rico","1"
"rushmore","2"
"salmon","1"
"san","4"
"scientists","1"
"seattle","1"
"shetland","1"
"sisi","1"
"southwestern","1"
"stonehenge","2"
"strait","1"
"superior","1"
"swede","1"
"swiss","1"
"tennessee","1"
"thames","1"
"towels","1"
"tx","1"
"utah","1"
"vegas","1"
"vermont","1"
"virginia","1"
"volcanoes","1"
"wa","1"
"warsaw","1"
"wi","1"
"wisconsin","1"
"wyoming","2"
"ancient","2"
"barna","1"
"bonfires","1"
"boo","1"
"cc","1"
"celtic","1"
"celts","2"
"cultures","1"
"dead","2"
"doors","2"
"druids","1"
"festival","1"
"festivity","1"
"fires","2"
"frightening","1"
"gradually","1"
"hazel","1"
"hilltops","1"
"knock","3"
"lit","1"
"noom","1"
"prisoner","1"
"reminds","1"
"rowan","1"
"samhain","1"
"scare","3"
"sl","1"
"spirits","3"
"theses","2"
"turnips","1"
"wishing","1"
"alien","2"
"ay","1"
"bandages","1"
"broom","2"
"burning","1"
"covered","1"
"demon","1"
"devil","1"
"dificultat","2"
"dmummy","1"
"dracula","1"
"eripmav","1"
"espider","1"
"festa","2"
"frankenstein","1"
"frankensteinc","1"
"hallows","1"
"hctiw","1"
"immigrants","1"
"kate","3"
"lk","1"
"meant","1"
"nivells","2"
"om","1"
"onikpmupa","1"
"recognize","2"
"stingy","1"
"thre","1"
"turnip","1"
"vghost","1"
"webs","1"
"werewolf","1"
"wouldn","2"
"avda","2"
"beatriz","1"
"conocimientos","1"
"dávila","1"
"nail","1"
"orvalle","2"
"orvalle@orvalle","1"
"resistent","1"
"seguro","1"
"sesión","1"
"sunglasses","2"
"tfno","1"
"touch","5"
"tus","1"
"articulos","1"
"artículos","1"
"bieeennnn","1"
"biennnn","1"
"biiiiiennnnnnn","1"
"boca","5"
"brazo","2"
"conseguiste","1"
"corto","1"
"cuerpo","2"
"debes","1"
"deportes","2"
"dificil","1"
"dificilillo","1"
"ejercicio","1"
"esos","1"
"excalibur","1"
"fabuloso","1"
"fallos","1"
"fantástico","2"
"figura","1"
"figuras","1"
"fácil","1"
"grandes","1"
"largas","1"
"mas","2"
"muyyyyy","1"
"nariz","2"
"nueve","2"
"números","2"
"ojos","2"
"otros","1"
"partes","4"
"pelo","4"
"pequeña","1"
"pequeños","1"
"piernas","1"
"poco","1"
"prepárate","1"
"proeza","1"
"seis","2"
"significa","1"
"superbiiiennnnn","1"
"supergeniallllll","1"
"sword","1"
"toda","1"
"viñeta","1"
"contries","1"
"crocodrile","1"
"foxes","1"
"ocho","4"
"paisaje","1"
"quiz","2"
"según","1"
"brewohswc","1"
"cid","1"
"cooker","2"
"dehb","1"
"diningroom","1"
"ebordrawc","1"
"fosr","1"
"grc","1"
"grsp","1"
"ikbo","1"
"ioe","1"
"itoiletn","1"
"moorhtabdn","1"
"noh","1"
"noisivelet","1"
"obk","1"
"oei","1"
"rdt","1"
"roaa","1"
"rooms","3"
"rorrime","1"
"vmn","1"
"wardrobe","6"
"washbasin","2"
"artichoke","1"
"beans","2"
"caballo","3"
"clo","1"
"conejo","4"
"cuadrado","1"
"círculo","1"
"ea","1"
"frutillas","1"
"fuor","1"
"gallina","3"
"gallo","3"
"gato","3"
"ghtei","1"
"guau","3"
"gyellowhite","1"
"kikiriki","2"
"kiwi","2"
"lightblue","1"
"limón","1"
"línea","1"
"mapple","1"
"miau","1"
"neni","1"
"neo","1"
"panther","1"
"perro","4"
"piña","2"
"rectángulo","1"
"reeth","1"
"ro","1"
"sandía","2"
"tomate","1"
"triángulo","1"
"ttt","1"
"vefi","1"
"venele","1"
"vense","1"
"vetwel","1"
"violet","1"
"wto","1"
"yyyyyyy","1"
"óvalo","1"
"african","1"
"alison","1"
"anthony","1"
"antonyms","1"
"aspects","1"
"baker","3"
"bathrooms","2"
"bedrooms","3"
"bicycles","1"
"bites","1"
"brenda","1"
"cakes","3"
"cameras","1"
"catto","1"
"charles","3"
"charles´","1"
"churches","1"
"closing","1"
"collar","1"
"comics","1"
"conjugate","1"
"conrad","1"
"contractions","1"
"directory","1"
"doggo","1"
"dresses","1"
"dynamite","1"
"factories","2"
"fifteenth","1"
"fisherman","1"
"flamenco","1"
"flies","2"
"florence","1"
"fo","1"
"footballer","1"
"fortieth","1"
"fourteenth","1"
"frequency","1"
"genitive","1"
"gerund","1"
"gerunds","1"
"grammatical","1"
"gratulations","1"
"hairdresser´s","1"
"helping","1"
"hitting","1"
"imperative","1"
"itwa","1"
"jill","1"
"johannesburg","1"
"joseph","1"
"julyt","1"
"kin","1"
"kwal","1"
"likm","1"
"listents","1"
"lorries","1"
"lucinda","1"
"mate","1"
"meals","1"
"mike","1"
"monuments","3"
"motor","1"
"museums","2"
"nap","1"
"nniset","1"
"opening","1"
"ordinal","2"
"oth","1"
"parks","2"
"peking","1"
"pencils","1"
"perfume","2"
"phew","1"
"photographer","1"
"policeman","3"
"pool","4"
"postman","3"
"potatotes","1"
"rarely","1"
"rubbers","1"
"saxon","1"
"schoolbags","1"
"serial","1"
"seventeenth","1"
"shif","1"
"sixteenth","1"
"skiywh","1"
"speaks","1"
"steve","1"
"studying","2"
"tands","1"
"theatres","2"
"thirteenth","1"
"thirtieth","1"
"tmae","1"
"tokyo","2"
"travels","1"
"twentieth","1"
"umbrella","4"
"valencia","1"
"visits","1"
"welld","1"
"whisky","1"
"wolves","1"
"adelante","1"
"albacete","1"
"así","1"
"caudete","1"
"esteve","1"
"fco","1"
"gnoera","1"
"koob","1"
"lpepa","1"
"lpiecn","1"
"minibus","1"
"nep","1"
"recuerda","1"
"repa","1"
"sigue","1"
"solbchoag","1"
"todos","1"
"alfabèticament","3"
"asparagus","2"
"ass","2"
"athletics","3"
"bookn","2"
"bookshop","2"
"butcher","2"
"cabbage","2"
"classe","2"
"cos","3"
"cuina","3"
"dart","2"
"darts","2"
"dnuorgrednu","2"
"domèstics","4"
"edificis","2"
"egdirf","2"
"elttob","2"
"exploració","2"
"família","3"
"fishh","2"
"fitxer","2"
"fitxers","2"
"flats","3"
"fruites","2"
"grape","2"
"gràfica","2"
"hairdresser","2"
"identificació","2"
"intercanvi","2"
"joguines","2"
"joquines","2"
"knab","2"
"koobeton","2"
"lightning","2"
"lollypop","2"
"maet","2"
"marker","2"
"moustache","2"
"namecilop","2"
"ng","3"
"oficis","2"
"onions","2"
"otamot","2"
"peces","4"
"pencilcase","2"
"pmal","2"
"pyjamas","2"
"rac","2"
"racket","2"
"raincoat","2"
"rbookcase","2"
"rebbur","2"
"rehtaf","2"
"rehtom","2"
"relacionats","2"
"rethguad","2"
"roba","3"
"rw","2"
"scarf","4"
"sdrac","2"
"sevolg","2"
"shopkeeper","2"
"sinnet","2"
"skyblue","2"
"sop","2"
"storm","2"
"suitcase","2"
"tailor","2"
"taocniar","2"
"team","5"
"teddy","2"
"tekcaj","2"
"teliot","2"
"thgie","2"
"tiucsib","2"
"tiuskcartemleh","2"
"trencaclosques","4"
"trihs","2"
"tsitnedl","2"
"txt","2"
"underground","3"
"verdures","2"
"vestir","2"
"walkman","2"
"yadsruht","2"
"yeknod","2"
"yerg","2"
"ynnus","2"
"{mf","1"
"jordina","1"
"masoliver","1"
"pairó","1"
"sonoritzat","1"
"{allright","1"
"abroad","1"
"accuracy","1"
"advance","1"
"agaisnt","1"
"anada","1"
"anglosaxons","1"
"antiquities","1"
"architect","1"
"avançat","1"
"baggage","1"
"beds","1"
"bigben","1"
"bitllet","1"
"buckingham","3"
"cambrera","1"
"centred","1"
"chambermaid","1"
"changing","2"
"checked","1"
"civic","1"
"collection","2"
"collections","1"
"compositions","1"
"confessor","1"
"conqueror","1"
"conserge","1"
"cristopher","1"
"cromwell","1"
"damaged","1"
"defeated","1"
"dickens","1"
"dinousaur","1"
"dome","1"
"doolittle","1"
"edward","2"
"egyptian","2"
"elected","2"
"elizabeth","1"
"enjoying","2"
"established","1"
"estació","1"
"estranger","1"
"exchanged","2"
"factura","1"
"facturació","1"
"fair","1"
"fare","1"
"fluently","1"
"fossils","1"
"foster","1"
"guard","1"
"hans","1"
"hastings","1"
"henry","2"
"higgins","1"
"hostel","1"
"hyde","2"
"industrial","2"
"inscriure","1"
"invaded","1"
"johnson","1"
"jutes","1"
"keys","1"
"liza","1"
"londinium","1"
"londoneye","1"
"madame","2"
"marlowe","1"
"mayor","1"
"mid","1"
"minute","2"
"miraculously","1"
"mummies","1"
"nation","1"
"norman","1"
"oriental","1"
"overseas","1"
"philips","1"
"phoned","1"
"photographs","1"
"physician","1"
"piccadilly","1"
"plague","1"
"poets","1"
"population","2"
"porter","1"
"portobello","1"
"postcard","1"
"postcards","1"
"preu","1"
"pronunciation","2"
"propina","1"
"pub","1"
"rebut","1"
"receipt","1"
"receptionist","1"
"records","2"
"reference","1"
"reign","2"
"remained","1"
"reservar","1"
"royalists","1"
"saxons","1"
"settle","1"
"shakespeare","2"
"shouldn","1"
"sided","1"
"sightseeing","1"
"sloane","1"
"smirke","1"
"souvenirs","1"
"speaking","1"
"standing","1"
"standstead","1"
"stpaul","1"
"tag","1"
"ton","1"
"tornada","1"
"tourist","1"
"towerbridge","1"
"tudors","1"
"tussaud","2"
"twin","1"
"victoria","1"
"viii","2"
"westminster","2"
"william","3"
"wren","1"
"writers","1"
"abbey","1"
"anae","1"
"arsenal","1"
"barrie","1"
"bernardo","1"
"bookshops","1"
"chamber","1"
"chaplin","1"
"charingcross","1"
"corner","3"
"coventgarden","1"
"cádiz","1"
"daorollebotrop","1"
"doubt","1"
"estrada","1"
"eyck","1"
"galleries","1"
"gallery","1"
"gandhi","1"
"gardens","1"
"gogh","1"
"horrors","1"
"kensington","1"
"lane","1"
"listeners","1"
"lugares","2"
"mall","1"
"mandella","1"
"marilyn","1"
"marylebone","1"
"monroe","1"
"museos","1"
"navas","1"
"nedragtnevoc","1"
"neighbourhood","2"
"nelson","1"
"pavarotti","1"
"performers","1"
"petticoat","1"
"portobelloroad","1"
"regent","1"
"roque","1"
"royaloperahouse","1"
"russell","1"
"serpentine","1"
"soho","1"
"tells","2"
"tooley","1"
"velazquez","1"
"velázquez","1"
"vinci","1"
"wax","1"
"grandson","1"
"nisuoc","1"
"paola","1"
"rehtafdnarg","1"
"concorda","1"
"eert","1"
"llebow","1"
"odd","3"
"reednier","1"
"astronaut","2"
"astronautt","1"
"cent","1"
"comet","1"
"cometci","1"
"comets","1"
"composition","1"
"consonants","1"
"earthr","1"
"eigtheen","1"
"ek","1"
"farther","1"
"galaxy","1"
"inner","1"
"jackets","1"
"jeremy","1"
"lx","2"
"meteor","1"
"meteors","1"
"nearer","1"
"neptuner","1"
"ostar","1"
"oyu","1"
"pianos","1"
"ringed","1"
"rocket","2"
"rotate","1"
"sram","1"
"synonym","1"
"tiny","1"
"umbrellas","1"
"ussuneva","1"
"ways","3"
"andraitx","1"
"apartment","1"
"backpack","1"
"borrow","1"
"hotdogs","2"
"paragraph","1"
"possessives","1"
"ruo","1"
"smokey","1"
"sreh","1"
"staying","1"
"tasks","1"
"wedding","1"
"address","1"
"chain","1"
"division","1"
"futuren","1"
"jewel","1"
"leisure","1"
"mare","2"
"nurse","2"
"phonetics","1"
"rc","1"
"shirtp","1"
"shoe","2"
"treasurem","1"
"wit","1"
"zip","1"
"anglés","1"
"anlògic","1"
"anlógico","1"
"castellà","1"
"escriptura","1"
"escritura","1"
"horas","1"
"minutos","1"
"minuts","1"
"opció","1"
"presentación","2"
"rellotge","1"
"reloj","1"
"cassettes","1"
"chessboard","1"
"classrooms","1"
"knitted","1"
"knittedcap","1"
"salty","1"
"snowball","1"
"snowboard","1"
"snowflake","2"
"sock","1"
"solution","1"
"specially","2"
"tastes","1"
"washingmachine","1"
"wool","1"
"let`s","1"
"aches","1"
"alcott","1"
"almos","1"
"aouda","1"
"aouda´s","1"
"apologized","1"
"attacked","1"
"bandage","1"
"beatiuful","1"
"beggar","1"
"belive","1"
"bet","1"
"beth","1"
"bleeds","1"
"burned","1"
"burns","1"
"canty","1"
"coldest","2"
"colds","1"
"conuntry","1"
"dangeroust","1"
"deadline","1"
"din´t","1"
"dolls","1"
"elizabet","1"
"esay","1"
"escaped","1"
"estudied","1"
"eward","1"
"exhanged","1"
"fir","1"
"fith","1"
"fogg","1"
"followin","1"
"foog","1"
"foog´s","1"
"forest","1"
"forgive","1"
"funeral","1"
"furious","1"
"gentlemen","1"
"geografy","1"
"gep","1"
"goinn","1"
"harry´s","1"
"headache","1"
"healthiest","1"
"helen´s","1"
"hired","1"
"horrible","1"
"hottest","2"
"invited","2"
"joa","1"
"jo´s","1"
"kidnapped","1"
"king´s","1"
"lauire","1"
"lauri","1"
"laurie","1"
"lilked","1"
"listened","1"
"lucy","1"
"lucy´s","1"
"mahs","1"
"med","1"
"meg´s","1"
"miles","1"
"model","2"
"mother´s","1"
"neigbourdhood","1"
"neigbourhood","1"
"neighborhood","1"
"neighbourdhood","1"
"newest","1"
"nickname","1"
"officer","1"
"owe","1"
"painted","1"
"palaces","1"
"paseed","1"
"passepartout","1"
"passpartout","1"
"pe","2"
"peter´s","1"
"phileas","1"
"planetarium","1"
"poorest","1"
"pricess","1"
"priest","1"
"princes","1"
"prision","1"
"problem","1"
"procession","1"
"pulled","2"
"queens","1"
"queen´s","1"
"rags","1"
"rains","1"
"recued","1"
"remembered","1"
"rescued","1"
"robber","1"
"royal","1"
"rupert","1"
"rushed","1"
"saddest","1"
"sanwiches","1"
"servant","1"
"shirts","1"
"shoter","1"
"shouted","2"
"skipper","1"
"smallets","1"
"speack","1"
"star´s","1"
"strage","1"
"stranger","1"
"sunhats","1"
"susana","1"
"susi","1"
"tahn","1"
"teaccher","1"
"teeths","1"
"thay","1"
"tief","1"
"tom´s","1"
"toothaches","1"
"traveled","1"
"travelling","1"
"twelveth","1"
"we´re","1"
"women´s","1"
"you´ll","1"
"you´ve","1"
"aplanet","1"
"canyons","1"
"floating","1"
"hundreds","1"
"jenutpen","1"
"luis","1"
"mercurya","1"
"oxygen","1"
"posadas","1"
"ptheearth","1"
"rosales","1"
"sefstarsa","1"
"telescopes","1"
"theearth","1"
"thi","1"
"ufo","1"
"ufos","1"
"ángel","1"
"basquet","1"
"goals","1"
"goggles","1"
"golf","1"
"handball","2"
"hockey","2"
"kick","1"
"lasts","1"
"metre","3"
"mustn´t","1"
"od","1"
"races","2"
"shuttlecock","1"
"sportman","2"
"sumo","1"
"swimmingb","1"
"yekcoh","1"
"abre","1"
"abuela","1"
"abuelo","1"
"adecuada","1"
"adivina","3"
"ahi","1"
"alfabéticamente","1"
"alto","1"
"amarillo","1"
"aprende","1"
"arbol","1"
"armario","1"
"asustado","1"
"autobús","3"
"avión","2"
"azules","1"
"años","1"
"bajar","1"
"balloons","3"
"band","2"
"bañera","1"
"baño","2"
"bocadillos","1"
"bolígrafo","1"
"borrador","1"
"bosque","1"
"buenas","1"
"buenos","1"
"cabeza","3"
"calcetines","1"
"cama","2"
"camina","2"
"camisa","2"
"camiseta","1"
"capucha","1"
"cartera","2"
"cesta","1"
"chandal","1"
"chaqueta","1"
"choco","2"
"cinco","4"
"cinta","2"
"claxón","1"
"coche","2"
"cocina","2"
"comedor","2"
"comenzar","1"
"contento","1"
"corona","2"
"corre","2"
"cuadro","1"
"cuento","1"
"cumpleaños","1"
"dedo","1"
"deportivas","1"
"domingo","1"
"donar","2"
"dormitorio","1"
"días","1"
"dónde","1"
"ella","2"
"empujar","1"
"entra","2"
"estanteria","1"
"estuche","1"
"falda","2"
"familia","3"
"favorito","1"
"felicidades","1"
"feliz","1"
"frigorífico","1"
"galletas","1"
"gangster","2"
"gansgter","2"
"ganster","1"
"girar","2"
"globos","1"
"goma","1"
"goodnight","2"
"gradma","2"
"gris","2"
"hecho","1"
"hermana","1"
"hermano","1"
"hola","2"
"hombro","1"
"hora","2"
"inglès","1"
"jueves","1"
"lado","1"
"lavabo","2"
"levantarse","1"
"llamas","1"
"llamo","1"
"llevas","1"
"llevo","1"
"lunes","1"
"lápiz","1"
"madre","1"
"mama","4"
"mano","1"
"manos","1"
"marron","1"
"marrones","1"
"marrón","1"
"martes","1"
"mascotas","1"
"mides","1"
"miércoles","1"
"mochilla","1"
"monedero","1"
"monstruo","2"
"muebles","1"
"nano","2"
"negros","1"
"ninenteen","2"
"noches","1"
"ojo","1"
"oler","1"
"ordenador","1"
"oreja","1"
"padre","1"
"palmas","1"
"papa","4"
"pastel","2"
"personajes","1"
"pez","1"
"pierna","1"
"pizarra","1"
"ponerse","1"
"postales","1"
"puerta","1"
"puesto","1"
"punto","3"
"pájaro","1"
"recoger","1"
"regalo","1"
"regalos","1"
"regla","1"
"ridinghood","2"
"rodilla","1"
"rojos","1"
"ropa","1"
"sacapuntas","1"
"sala","2"
"salir","1"
"sara","2"
"semana","1"
"siete","1"
"silla","1"
"smell","2"
"sofá","1"
"subir","1"
"sábado","1"
"sí","2"
"tardes","1"
"televisor","2"
"teléfono","1"
"tenéis","1"
"tienes","1"
"toca","2"
"tocar","2"
"toe","2"
"track","3"
"treinta","1"
"tren","3"
"triste","1"
"vaqueros","1"
"velas","1"
"ventana","1"
"verdes","1"
"vestido","1"
"viajas","1"
"viernes","1"
"zapatillas","1"
"zapatos","1"
"¿ahi","1"
"¿cuanto","1"
"¿cuál","1"
"¿cuáles","1"
"¿cuánto","1"
"¿cuántos","1"
"¿cómo","1"
"¿de","1"
"¿dónde","1"
"¿quienes","1"
"¿qué","3"
"¿tienes","1"
"aniversari","1"
"aprèn","1"
"arbre","1"
"armari","1"
"aula","1"
"avió","1"
"bany","1"
"banyera","1"
"bicileta","1"
"blaus","1"
"blava","1"
"bolígraf","1"
"bosc","1"
"bota","1"
"braç","1"
"cadira","1"
"calcetins","1"
"caputxa","1"
"caputxeta","1"
"cinc","1"
"ciris","1"
"cistella","1"
"claxon","1"
"començar","1"
"conill","3"
"conte","1"
"cotxe","1"
"darrere","1"
"deu","3"
"dijous","1"
"dilluns","1"
"dimarts","1"
"dimecres","1"
"dissabte","1"
"dit","1"
"diumenge","1"
"divendres","1"
"dormitori","1"
"dret","1"
"dreta","1"
"du","2"
"duc","1"
"dus","1"
"duu","1"
"elegeix","1"
"empentar","1"
"endevina","1"
"enllaça","1"
"entrepans","1"
"esborrador","1"
"esportives","1"
"esquerra","1"
"estoig","1"
"finestra","1"
"frigorífic","1"
"galetes","1"
"gat","3"
"genoll","1"
"germana","1"
"germà","1"
"groc","1"
"guardiola","1"
"gàngster","1"
"huit","1"
"hàmster","1"
"iaia","1"
"iaio","1"
"informàtica","1"
"jaqueta","1"
"jersei","1"
"joan","1"
"joc","1"
"llapis","1"
"llibre","1"
"llit","1"
"llop","3"
"mans","1"
"maquineta","1"
"marrons","1"
"marró","1"
"mascotes","1"
"medeixes","1"
"menjador","1"
"meua","1"
"mitjons","1"
"mobles","1"
"monstre","1"
"morat","1"
"motxilla","1"
"muscle","1"
"mà","1"
"nas","1"
"negre","1"
"negres","1"
"obre","1"
"ocell","1"
"olorar","1"
"ordinador","1"
"orella","1"
"palmes","1"
"pantalons","1"
"pastís","1"
"peix","1"
"personatges","1"
"pissarra","1"
"posa","1"
"postals","1"
"preferit","1"
"prestatgeria","1"
"pèl","3"
"quadre","1"
"quatre","1"
"quina","1"
"ratolí","1"
"recollir","1"
"regals","1"
"regle","1"
"roges","1"
"roig","1"
"sabates","1"
"sabatilles","1"
"saleta","1"
"samarreta","1"
"sofà","1"
"suport","1"
"telèfon","1"
"tens","1"
"texans","1"
"tindre","1"
"trenta","1"
"ulls","1"
"vaquers","1"
"verd","1"
"verda","1"
"vermell","1"
"vermella","1"
"ves","1"
"vestit","1"
"viatges","1"
"vore","1"
"vuit","3"
"xandall","1"
"xocolate","1"
"àvia","1"
"britanic","1"
"colony","1"
"downside","1"
"emigrant","1"
"feast","1"
"harvest","1"
"lt","1"
"mayflower","1"
"oballoon","1"
"ou","1"
"pilgrim","1"
"pilgrims","1"
"pinta","1"
"plymouth","1"
"semivowel","1"
"settled","1"
"stuffing","1"
"thanksgiving","1"
"wampanoag","1"
"wheat","3"
"yekrut","1"
"aebasketballn","1"
"altius","1"
"anvers","1"
"assessment","1"
"athletes","1"
"badminton","1"
"bobsleigh","1"
"celebrating","1"
"charge","1"
"chilled","1"
"choices","1"
"citius","1"
"collective","1"
"commited","1"
"committe","1"
"contact","1"
"convenience","1"
"coubertin","1"
"dip","1"
"disabilities","1"
"doping","1"
"earchery","1"
"educationalist","1"
"eeuu","1"
"ei","1"
"equitation","1"
"excellence","1"
"fancy","1"
"fencing","1"
"fights","1"
"finals","1"
"formation","1"
"fortius","1"
"gfigure","1"
"gymnastics","1"
"ih","1"
"individual","1"
"insisted","1"
"involve","1"
"ioc","1"
"itable","1"
"judo","1"
"korea","1"
"kwon","1"
"lg","1"
"luge","1"
"lw","1"
"melbourne","1"
"montreal","1"
"munich","1"
"noncontact","1"
"occupy","1"
"officials","1"
"organizers","1"
"ot","1"
"paralympic","1"
"participants","1"
"pierre","1"
"providing","1"
"qs","1"
"referring","1"
"regularly","1"
"reorganizer","1"
"representatives","1"
"reviving","1"
"rowing","1"
"seul","1"
"sevilla","1"
"shooting","1"
"sorbona","1"
"spectators","1"
"speed","3"
"sportmen","1"
"sportsman","1"
"sportswoman","1"
"sportwoman","1"
"sportwomen","1"
"stopwatch","1"
"sydney","1"
"teams","1"
"tennisbm","1"
"tests","1"
"thinker","1"
"trodden","1"
"tt","1"
"uc","1"
"universal","1"
"urss","1"
"venue","1"
"versus","1"
"waterpolo","1"
"weightlifting","1"
"weightliftingls","1"
"wel","1"
"wrestling","1"
"ym","1"
"aeeo","1"
"airplane","1"
"alkiwin","1"
"americanas","1"
"anita","1"
"asustar","1"
"aut","1"
"baloncesto","1"
"balonvolea","1"
"balón","1"
"barco","1"
"bayas","1"
"bcco","1"
"beisbol","1"
"bolsa","1"
"bruja","1"
"btrainb","1"
"calabaza","1"
"cinjunto","1"
"citados","1"
"coconut","1"
"comidas","1"
"componer","1"
"copiar","1"
"corretja","1"
"dadas","1"
"descripción","1"
"dssg","1"
"duzle","1"
"eked","1"
"enlace","1"
"entidades","1"
"escoba","1"
"escritas","1"
"escritos","1"
"esqueleto","1"
"esquí","1"
"fantasma","1"
"fishraht","1"
"frutas","1"
"gonzalez","1"
"gp","1"
"gvampire","1"
"hallowen","1"
"hallowwen","1"
"hamburguerh","1"
"hamburguers","1"
"indurain","1"
"inglesas","1"
"ixat","1"
"jogging","1"
"jordan","1"
"jugador","1"
"medios","1"
"melocotón","1"
"metro","1"
"mom","1"
"monstruos","1"
"natación","1"
"negra","1"
"patinaje","1"
"peach","1"
"pescado","1"
"plantea","1"
"pollo","1"
"premio","1"
"presenta","1"
"raspberry","1"
"raspberrye","1"
"reassembling","1"
"recomponer","1"
"resolver","3"
"ruedas","1"
"salchicha","1"
"saludables","1"
"soccer","1"
"strawberrylemon","1"
"suele","1"
"tansport","1"
"temas","1"
"trains","1"
"transporte","1"
"tskeleton","1"
"tulización","1"
"uhm","1"
"unbelievebol","1"
"unhealthy","1"
"vampiro","1"
"veces","3"
"velocidad","1"
"volley","1"
"wheels","1"
"wilfred","1"
"winnie","1"
"wizzy","1"
"woo","1"
"zo","1"
"zu","1"
"agricultural","1"
"akookchook","1"
"americans","1"
"animat","1"
"aniria","1"
"anés","1"
"apik","1"
"aprovaria","1"
"atestat","1"
"barren","1"
"calls","1"
"canoes","1"
"caribou","1"
"caribous","1"
"caribú","1"
"citizen","1"
"cliff","1"
"companies","1"
"complain","1"
"complains","1"
"compres","1"
"conditional","1"
"coneixeria","1"
"countryside","1"
"crowded","1"
"cruise","1"
"decides","1"
"definitely","1"
"entertainment","1"
"eskimos","1"
"estudiés","1"
"exercice","1"
"facilities","1"
"factory","1"
"fàbrica","1"
"heated","1"
"hospitals","1"
"ideal","1"
"idyllic","1"
"igloo","1"
"igloos","1"
"iglú","1"
"indifferent","1"
"industry","1"
"inuit","1"
"lively","1"
"lonely","1"
"lottery","1"
"luxury","1"
"mediterranean","1"
"milking","1"
"moto","1"
"mountainous","1"
"nomad","1"
"nomads","1"
"nombrosa","1"
"nòmada","1"
"pacífic","1"
"parlaria","1"
"peaceful","1"
"perpetually","1"
"picturesque","1"
"població","1"
"port","1"
"practiced","1"
"practiqués","1"
"prononciation","1"
"resort","1"
"rural","1"
"russians","1"
"sentintia","1"
"simply","1"
"sledges","1"
"snowmobile","1"
"snowmobiles","1"
